"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Art4",-4.29898733775981,6.77492850302176,-5.11736946812758,0.000139913657138587,0.00113358277373257,1.21236658381052
"Icam4",-4.82099238047903,9.46699179847108,-5.11670590641175,0.000140088590911709,0.00113365530323101,1.21115690734535
"Tax1bp3",2.34733132465372,8.64478393812417,5.1140895644068,0.000140780543961992,0.00113790664527858,1.20638673542159
"Ecm1",4.05335139249713,10.524860204609,5.11234277370995,0.000141244493847601,0.00114030720210297,1.20320144528532
"Lsm2",-2.2293314871032,7.94183945717116,-5.10948754658405,0.000142006258863557,0.00114380372953107,1.19799404349795
"Wipi2",-2.47728252044013,8.48173732666174,-5.109464116617,0.000142012527473257,0.00114380372953107,1.19795130716021
"Scube2",3.56814150835826,5.80665317358209,5.10432733290709,0.000143393800321378,0.00115356849964077,1.18858005016208
"Pde2a",-2.32995320604882,12.1538067240477,-5.10245437153124,0.000143900891968708,0.00115494730142939,1.18516226120219
"Gna15",-2.95964118292843,7.02279293304154,-5.10244516199074,0.00014390338997312,0.00115494730142939,1.18514545444779
"Mcm4",-2.74568440512434,11.4839308284326,-5.10171786211624,0.000144100805363367,0.00115517429651619,1.18381814882985
"Trpm2",-2.15412954727342,8.12603599928338,-5.10001449208555,0.00014456425986838,0.001157530943612,1.18070926526552
"Auts2",4.73157286955052,7.16726803956194,5.09897138059626,0.000144848832491663,0.00115845143550124,1.17880525563213
"Cd177",-3.31097509103751,11.8331208286147,-5.09750164160433,0.000145250778868371,0.00116030739142804,1.17612227269296
"Klhl6",-2.52756255607299,10.3026015544566,-5.09675392422041,0.000145455708858807,0.00116058702278698,1.17475721872129
"Mphosph9",-2.56981775040184,8.88796925250749,-5.09356911880966,0.000146331941140166,0.00116621605366083,1.16894212583393
"Asb17",-3.05988333601232,5.4646641780126,-5.09141202377439,0.000146928524055956,0.00116960585000254,1.16500275936622
"Cpxm2",3.41841552602225,7.27854941110806,5.08926820524601,0.000147523930967701,0.00117297840338696,1.16108703450176
"AA517023",3.48606798674564,7.36459249544123,5.08586384065496,0.000148474571029596,0.00117916432573504,1.15486766133168
"Serpinb8",2.8682157560706,6.63173354526152,5.08493539149097,0.000148734931933558,0.00117986014530337,1.15317123072947
"Ces2g",-4.34628499543429,9.82281675720239,-5.08376004635204,0.000149065206997339,0.00118031219538429,1.15102351847071
"Pitpnm1",-2.13424681019088,8.52487095320831,-5.08350298214954,0.000149137543867737,0.00118031219538429,1.15055376007657
"Mgat2",2.76812128741918,9.65579414838369,5.08148935946596,0.000149705428472299,0.00118290249391982,1.14687377276036
"Saa3",16.0297317528889,9.45589950001179,5.08111510191248,0.000149811223607708,0.00118290249391982,1.14618974159476
"Dscc1",-3.09381865547321,6.57075008040981,-5.07930070455129,0.000150325215969543,0.00118559032918243,1.14287330501536
"4933407K13Rik",2.60546348652077,6.07198767262697,5.07445312485753,0.000151707440136427,0.00119436937971389,1.13401057389793
"Cd37",-2.3920541432252,9.42435555343162,-5.07417170923605,0.000151788085152512,0.00119436937971389,1.1334959732944
"Cd34",3.07654043348483,9.84952265533728,5.07210307984855,0.000152382254324129,0.00119643246464782,1.12971293131341
"Gm17586",-2.4752162700119,7.12357517484875,-5.07203926706011,0.000152400621411948,0.00119643246464782,1.12959622369833
"Klhl4",3.40464468160684,6.82537132770798,5.06945301726519,0.000153146947883074,0.0012009111986698,1.1248657685553
"Aplnr",2.68302533354624,8.28662453705437,5.06550310211898,0.000154294104302562,0.00120851918851663,1.11763938132774
"Gdpd2",-3.33303395532249,9.75935651884102,-5.0642241164692,0.000154667458111781,0.00120880636533775,1.11529903648942
"Rhd",-4.51944400764281,11.640236398185,-5.06416499736036,0.00015468473840486,0.00120880636533775,1.11519085257227
"Arsa",2.30244685268752,9.16253628073298,5.0621241179139,0.000155282506860925,0.00121129083238125,1.11145590459748
"Hcls1",-3.17038773165491,8.02685651398177,-5.06186913000301,0.000155357360053583,0.00121129083238125,1.11098922137792
"Arhgap11a",-2.55645120636805,11.0728723136699,-5.06085010462867,0.000155656874028165,0.00121219619919272,1.10912409947223
"Klhl13",3.72608918574866,6.50343923200412,5.05998594924133,0.000155911336678768,0.00121219619919272,1.10754233042074
"Htra3",3.86198546169476,10.307309785069,5.05966510368561,0.000156005923732123,0.00121219619919272,1.10695502297335
"Fam117a",-3.32806290212244,11.7971623425262,-5.05656420366471,0.00015692315343003,0.00121793765673535,1.10127814045661
"Orc5",-3.11384766558895,9.08980760592,-5.05342161885071,0.000157858409974596,0.00122244400142369,1.09552367277396
"St3gal5",-3.16670645829208,10.196622364155,-5.05341050074902,0.000157861729027188,0.00122244400142369,1.09550331186122
"Ccdc69",-2.48251735018906,7.79806672163296,-5.05217436559588,0.0001582311994871,0.00122391743204631,1.09323944068831
"H2afy2",2.17139264598612,5.83910942071945,5.04803378136908,0.000159475319167629,0.00123214528270917,1.08565488966483
"Mt1",4.13002453562258,11.8101536811316,5.04575651270063,0.000160163880517196,0.00123606701009316,1.0814825380736
"Lrrc42",2.16810286284595,8.48809833447306,5.04455127429937,0.000160529544281002,0.00123693601209209,1.07927406090864
"Cilp2",3.82059552820741,8.99116069914772,5.0441920822298,0.000160638688539632,0.00123693601209209,1.07861584157468
"Otub2",-3.08636310550407,8.86250193284237,-5.043283603352,0.000160915082244231,0.00123766893212624,1.07695098002118
"Arhgap24",2.98562973098206,8.05103044383157,5.03897950701941,0.000162231256901676,0.00124638862164055,1.06906192538525
"Tnfaip1",2.92812525200707,9.28907702442583,5.03804833515115,0.000162517468389294,0.00124687920931825,1.06735484962415
"Cyp7b1",7.40037509601226,6.36689243089924,5.03678066482705,0.000162907948581797,0.00124687920931825,1.06503070670572
"Hn1",-2.10225386348522,10.7291943785708,-5.03641902192733,0.000163019523272359,0.00124687920931825,1.06436763376227
"Gpr18",-3.90181849005436,7.52443400375343,-5.03640014613072,0.000163025349036779,0.00124687920931825,1.06433302449082
"Lrrc15",5.50053750775884,8.32650058463636,5.03507089750585,0.000163436146303287,0.00124845095832899,1.06189569666843
"Ltb4r1",-3.32194430159718,10.192742179247,-5.03455319692579,0.000163596428653653,0.00124845095832899,1.06094637250459
"Tceal9",2.25184665016797,12.3081512591834,5.03291948333696,0.000164103300964767,0.00125092136784526,1.05795035332519
"Cldn13",-4.60045211809361,11.6710154089295,-5.02978592108842,0.000165080066085138,0.00125482814174862,1.05220284528851
"Prkar2b",-2.88231400368956,9.98611683936816,-5.0296903162546,0.000165109961545797,0.00125482814174862,1.05202746925262
"Rab43",-2.89789062166154,8.8605038648211,-5.0295080103277,0.000165166983811421,0.00125482814174862,1.05169304681087
"Cenpv",-2.83272841474057,8.64643452002857,-5.02843235753411,0.0001655038452309,0.00125599029214116,1.04971977975703
"Casp12",3.51543963301584,8.30608797773063,5.02773154793483,0.000165723699688823,0.00125626289553236,1.0484340763202
"Gm9895",-3.16201303490896,8.02486567104137,-5.02339069725712,0.000167092239621145,0.00126523281220889,1.0404689586694
"Cdc6",-4.01360968512169,10.6280521704989,-5.02271171348405,0.000167307358135332,0.00126545875533147,1.03922285856011
"Ikzf3",-3.44801078720112,7.9420823354862,-5.02169974449952,0.000167628506404888,0.00126646418191777,1.0373655400571
"Fam102b",2.25103005418027,10.8196055155155,5.02112514366485,0.000167811139770949,0.00126646418191777,1.03631088730759
"Psip1",-2.49788116808058,10.1932182293566,-5.01959056370869,0.000168299906502794,0.00126875095078817,1.03349403081997
"Rasal2",2.95967012345231,8.584561660222,5.01829946070797,0.000168712266215525,0.00127045730788538,1.03112386412582
"Yes1",4.25389103195051,6.09656306550437,5.01737618683166,0.000169007787555229,0.00127128104515662,1.02942881584918
"Bub1b",-2.39482636061578,8.53246817861934,-5.01261297393101,0.000170540927402109,0.00128140212778483,1.02068225091502
"4833412C15Rik",2.45843947977604,7.4085787183553,5.01158846703267,0.00017087256253112,0.00128243519908322,1.01880059647267
"Zeb1",2.52915441628839,10.0744469638316,5.01050854968129,0.000171222856524175,0.00128243519908322,1.01681702766558
"Fndc4",3.55252526615351,6.39189653190489,5.01045048131604,0.000171241713259722,0.00128243519908322,1.01671036473195
"Rbm14",-2.30965884237682,10.6264838309981,-5.00939208214716,0.00017158578749257,0.00128262161261916,1.0147661677791
"Ankrd13a",-2.14477308573281,10.9933565116569,-5.00921879481783,0.000171642189448596,0.00128262161261916,1.01444783881585
"Pcdh18",2.8806306991773,8.12206094343058,5.00776917259734,0.000172114767807135,0.00128474739248386,1.01178473158216
"Oosp1",-3.4134656810671,6.18472340376075,-5.00552355187531,0.000172849501886815,0.00128882325096828,1.0076587630542
"Fcer1a",-5.49630717569125,7.96257267068723,-5.00173087957443,0.000174097784920913,0.00129671523556144,1.00068887626053
"Frat2",-2.70488331713659,8.20267730025779,-5.00063376402683,0.000174460615036548,0.00129800217941135,0.998672338731729
"Zcchc24",2.17067717301594,8.63339021936204,4.99579942210677,0.000176068734883696,0.00130738705032827,0.989784822990635
"Fhdc1",-3.95892589114049,9.78664240156198,-4.99543658528508,0.00017619004766337,0.00130738705032827,0.989117659377335
"Cdt1",-3.21116451395031,12.0301004744246,-4.99511911710454,0.000176296262569888,0.00130738705032827,0.988533903319203
"Pmepa1",4.18598391865611,8.93703135974531,4.99307579906316,0.000176981479633559,0.00131104501724209,0.984776372527153
"Rtkn",2.6397217085986,7.80650613078387,4.99042549756466,0.000177874351693877,0.00131554090925543,0.979901849203499
"Tmem237",2.66307061077423,8.51486561447673,4.98992350460057,0.000178043994520311,0.00131554090925543,0.978978466630584
"Tmem88",2.62790485293575,8.75447687938717,4.98956210633829,0.000178166228559483,0.00131554090925543,0.978313678865982
"Ror2",3.61241265438947,6.59796234231203,4.98829651671544,0.000178594967625917,0.00131728253659289,0.975985511535207
"Rnase4",3.44890084016897,11.6380245694517,4.9827540297489,0.000180485181867908,0.00132978834105481,0.965787214370992
"Vgll3",5.78033672389125,6.81688071266751,4.98185715660028,0.000180792991732129,0.00133062083354573,0.964136583054531
"Cep83os",-2.66770033039906,7.43617885868222,-4.97644946234871,0.000182660471604118,0.00134125329119686,0.954181953664668
"Rac2",-3.20810423238736,11.5601699436195,-4.9763225573238,0.000182704535468478,0.00134125329119686,0.953948299167953
"Rgs5",3.63871026820901,11.5539040798889,4.97597069497782,0.000182826766340304,0.00134125329119686,0.953300448013243
"Pdia2",-5.6213560920224,7.29131781101747,-4.97202238648011,0.000184204152749322,0.00134990811510501,0.946029728057919
"Prdx4",2.30305989406982,9.60366864631785,4.97044811046355,0.000184756334718744,0.00135250350067419,0.943130187394603
"Mia",2.96826401178023,10.1335836896467,4.96980687228466,0.000184981741229035,0.00135270373939433,0.941949049624464
"Rnaseh2a",-2.48983284658486,8.98122824061155,-4.96802725200643,0.000185608800002608,0.00135583754440408,0.938670781906272
"Apitd1",-2.35226127840937,8.11673174263209,-4.96509984077572,0.000186645074833834,0.00136070983029418,0.933277283853746
"Gm20161",-4.29394902282143,8.76705877453194,-4.96501767300392,0.000186674247582086,0.00136070983029418,0.933125881423335
"Dnajc9",-2.6594946887753,10.7717309875304,-4.96273588517952,0.000187486256985664,0.00136517178594039,0.928921118075793
"Coro7",-2.39420709464394,8.91285050104857,-4.96163829894879,0.000187878150003324,0.0013665684393213,0.926898308952929
"Tcf19",-2.69657737636736,10.1235905863118,-4.96063144428142,0.000188238392165342,0.00136773214732903,0.925042581772035
"Vps13a",-2.13539099933395,7.68041446132911,-4.95796789458972,0.000189194830308677,0.00137322071307999,0.9201327984334
"Fxyd3",3.20290243598392,9.36519376528702,4.95082100887285,0.00019178606985536,0.00139045705790477,0.906954390314768
"Palld",2.53116613450671,9.99569267463317,4.95029912300645,0.000191976721171917,0.00139045705790477,0.905991815498827
"Sept10",2.54119806285357,9.00313357415058,4.94558477273556,0.000193707835479934,0.00140150902153384,0.897295050854514
"Slc26a2",2.40171089599355,6.50732037226111,4.9429246931105,0.000194691733080388,0.00140713707612598,0.892386665059616
"Scpep1",2.79010453568132,9.49552588261277,4.94135010505435,0.000195276566811411,0.00140975918248923,0.889480816040535
"Itprip",-2.66539889901047,7.99805116278616,-4.94061849364078,0.000195548919638682,0.00140975918248923,0.888130546951124
"Lnx1",4.24191545476042,7.04745856323069,4.94028352130086,0.000195673748901873,0.00140975918248923,0.887512296547753
"Gsr",-2.84720381161121,10.5276795667002,-4.93822361372983,0.000196443197469226,0.0014138114211958,0.883710067950182
"Blvrb",-3.55763979897503,12.2733423063913,-4.93632047974061,0.000197156865110734,0.00141669352477481,0.880196747346834
"Rnase6",-2.36600586362112,8.07621318089471,-4.93579779206997,0.000197353339596213,0.00141669352477481,0.879231750029938
"Hmga2-ps1",-2.62907467254859,7.72703998368898,-4.93549853220392,0.00019746592029072,0.00141669352477481,0.878679234705483
"Gramd1c",-2.83936042383285,6.92222353217443,-4.93372522587251,0.000198134396447599,0.00141999782553735,0.875404999571323
"Ugt8a",-3.59360667847328,5.48127180837479,-4.93089981031291,0.000199204318155782,0.0014261692798784,0.870187342890516
"Itga4",-2.95562042926332,7.42246518064395,-4.92910449368114,0.000199887265448515,0.00142956023352184,0.866871441995599
"Ptk7",2.44448584861998,7.41188997796394,4.92579565404507,0.000201152311415812,0.00143710281063807,0.860759060093762
"4931406P16Rik",3.19923829374636,8.3950531914707,4.92450553440918,0.000201647793421397,0.00143913733444947,0.858375469835245
"Sgcb",2.7461529896403,7.92989812867255,4.92271526520081,0.000202337452792624,0.00144255198598499,0.855067475979718
"Cenpl",-2.57964232058607,9.1151157046715,-4.92145445277586,0.000202824613789088,0.00144444535400279,0.85273755543003
"Sfrp2",4.05481029228752,9.71019583009439,4.92093417799698,0.00020302599412045,0.00144444535400279,0.851776055539244
"Gm266",3.31534226210643,6.44205993734531,4.91904085617042,0.000203760579167502,0.00144816311728828,0.848276798086383
"Tbc1d12",2.57040668228087,8.52639278477331,4.91630817345597,0.000204825671951704,0.00145421968755732,0.843225445643784
"Pif1",-2.68738132737802,8.12922337704252,-4.91543667736228,0.000205166555655423,0.00145512728465892,0.841614295307626
"Mdfic",2.60009723140413,10.0108249958633,4.91363620975007,0.000205872662332924,0.00145862062627995,0.838285442659448
"Mapk14",-2.03060102493599,10.7862983862297,-4.90879662917424,0.000207783120501442,0.00147063079069933,0.829335651824504
"Hif1a",3.59637914143046,9.57061953674591,4.90216301630614,0.000210431593191796,0.00148715199795071,0.817063502191231
"AU018552",2.34319140012751,6.74459854047217,4.90186136760538,0.000210552852418498,0.00148715199795071,0.816505325442561
"1600020E01Rik",-2.30669245350181,9.36370281776584,-4.90090133438731,0.000210939255185421,0.00148834205879796,0.814728786753586
"E230008J23Rik",-2.84031625568306,6.83893954415292,-4.89710857903781,0.000212472975863927,0.00149761653782314,0.80770920122915
"Yipf5",2.58032034782099,10.740976203315,4.89597877876966,0.000212932069922398,0.00149930519337111,0.805617840674738
"Rfwd3",-2.39012973535183,9.64655917213315,-4.89497967541721,0.000213338909122645,0.00150062281082149,0.803768281805048
"Abcb4",-3.9408743997531,10.0446185042962,-4.89398646193467,0.000213744145929456,0.00150192645750842,0.80192950557246
"Col4a5",2.40011482098718,6.36330729820711,4.88790526995667,0.000216242707274657,0.00151792157316126,0.790668525915443
"Tes3-ps",-2.35487729840423,9.26288302685307,-4.88557422123144,0.000217208440009414,0.00152313515940893,0.78635076150944
"D930015E06Rik",-2.81263029325628,9.47713977328453,-4.88400151201213,0.000217862515287983,0.00152615485068402,0.783437283928577
"Col1a2",2.19377298378016,14.7477226873117,4.88170919212215,0.000218819515855154,0.00153015382075042,0.779190173817903
"AI956758",3.08889111854473,8.6645393112212,4.8815612043621,0.000218881446979965,0.00153015382075042,0.778915966633821
"Ucma",3.48557727364712,8.06488723808478,4.88021012561322,0.000219447695268585,0.00153254372053623,0.776412423840079
"Nov",4.570865639889,8.97837837949534,4.8783792917299,0.000220217428200937,0.00153634834996159,0.77301954356286
"Dip2c",2.5498375741311,8.834223299895,4.87749242584199,0.000220591293058814,0.00153738625672622,0.771375867781309
"4732423E21Rik",3.36722813452546,7.59272310211593,4.87643912736596,0.000221036170569536,0.00153891645768596,0.769423609790246
"Hoxc4",2.77168280903116,7.1130200859889,4.87428996665975,0.000221946779696931,0.00154368279565177,0.765439786324955
"Stard10",-3.89375714763633,10.4877222491364,-4.87248783294692,0.000222713338151084,0.00154743855500702,0.762098803648414
"Mmp16",4.1151595939675,7.40671828173724,4.86990427590364,0.000223817056836911,0.00155352692906108,0.757308452188493
"Myo1e",2.14990295394406,7.02840415059021,4.8688487464909,0.000224269612394131,0.00155491114418125,0.755351090189607
"Ly9",-2.21407129778908,8.49404016939998,-4.86795388663115,0.00022465402142977,0.00155491114418125,0.75369156665371
"Ttl",2.50055567222443,6.38315249677602,4.86767047418103,0.000224775910036667,0.00155491114418125,0.753165956234294
"Slc25a38",-3.15657046593678,9.56880283323281,-4.86731911142099,0.000224927117196351,0.00155491114418125,0.752514313225372
"Plcd1",2.4873786688878,8.51130778470761,4.86565914069545,0.000225642898747639,0.00155821794833436,0.749435503510575
"Kdelc1",2.31008441458267,10.5172294002621,4.86491926564584,0.000225962691305311,0.00155821794833436,0.748063122559079
"Rasal3",-2.55358928281755,7.86133978712654,-4.86462526520241,0.000226089895578236,0.00155821794833436,0.747517768092862
"Unc5cl",-2.93437884869569,6.82567144115803,-4.86328732554504,0.0002266697124876,0.00156063925029265,0.74503583291103
"Palb2",-2.2178742272404,8.54770030338019,-4.86105298190247,0.000227641425582032,0.00156499843719299,0.740890549442864
"Enpp1",5.45950361769673,10.4406237773552,4.86077844074123,0.000227761119556344,0.00156499843719299,0.740381163359495
"Fignl1",-2.85567252097995,10.7067827249636,-4.85755639902911,0.000229170726264818,0.00157310156822986,0.734402281402119
"Sirt7",-2.07318661970452,9.53557469155672,-4.85306262488321,0.000231151760290433,0.001585106950586,0.726061466036439
"Lin7a",3.27342518417314,7.63206190610525,4.85228386943975,0.00023149686013233,0.0015857454546728,0.724615785418735
"Ccl7",4.69480502756169,5.95451320458465,4.85159196802923,0.000231803917502744,0.0015857454546728,0.72333127953388
"Ctsl",3.08114706278048,12.4767243485869,4.85119375618864,0.000231980829660894,0.0015857454546728,0.722591978470849
"Rrbp1",2.71901036816157,9.64811954497172,4.8507602827466,0.000232173565837892,0.0015857454546728,0.721787190809172
"Clec4g",-2.88592669433932,6.45692959496109,-4.84460133551984,0.000234929963409271,0.00160296868140392,0.710350047424604
"Plekhg4",2.95667502786558,6.6849300714757,4.84304690137074,0.000235630965194227,0.00160614719788081,0.707462752071953
"Amotl2",2.57843611629673,9.43987317535624,4.8422743495934,0.000235980165128613,0.00160692375655875,0.706027662681218
"Tac2",-3.4957777951793,7.26604249113745,-4.83858566495184,0.000237654861806905,0.00161671584277008,0.699174594045289
"Vash1",2.12860597802618,7.90407765073887,4.83779898967908,0.000238013604112479,0.00161754519013754,0.697712849816236
"Ermap",-4.06830858592456,12.1118763182662,-4.8372474661767,0.000238265445013477,0.00161764710680124,0.696688003992873
"Mtmr11",3.19229081314241,6.420083471043,4.835455681928,0.000239085523429937,0.00162111192193863,0.693358244857528
"Mup5",2.81903171967258,5.60349659410593,4.83509602338826,0.000239250485697532,0.00162111192193863,0.692689828004662
"Dck",-2.57731851743857,8.45340842937647,-4.83282385960776,0.0002402953637181,0.00162603648930191,0.688466710084963
"Pole",-2.78435478460833,8.77369127896674,-4.8324810442972,0.000240453419355041,0.00162603648930191,0.687829489066207
"Gypa",-4.03424874328662,12.3580519251617,-4.82963968417587,0.000241767571408246,0.00163330614512198,0.682547465521517
"D8Ertd51e",-2.45251717807659,8.22357763739415,-4.82749610433167,0.000242763898974598,0.00163841643280287,0.67856196564991
"Abca1",2.85391234071364,6.7791954769431,4.82329802031974,0.000244727447690404,0.00164937703314742,0.670755004746066
"Gpr182",-2.52331837548546,7.71895621255633,-4.82299266181502,0.000244870909459954,0.00164937703314742,0.670187063859681
"Psme3",-2.8599460175422,8.12864019595317,-4.82095000066759,0.000245832815671922,0.00165422475964456,0.666387604048523
"Stradb",-3.10933902194118,10.5517005604062,-4.81923783964012,0.000246642090585361,0.00165677897241281,0.663202512441059
"Aldob",-2.89237013994252,7.27140325678542,-4.8191207339535,0.000246697542451511,0.00165677897241281,0.662984650925486
"2600002B07Rik",2.16079900740172,7.91933018470715,4.81782426497486,0.000247312306630993,0.00165886512253944,0.660572612956193
"Smoc2",4.45463557415803,10.1482684536334,4.81712670553779,0.000247643731753772,0.00165886512253944,0.659274744462386
"Csad",2.59463356279896,8.59948298247561,4.81658539265119,0.000247901236694729,0.00165886512253944,0.658267546377953
"Runx1",3.60096671238851,11.0382388543422,4.81642058541858,0.000247979691085325,0.00165886512253944,0.657960889641439
"Itgb8",5.53838459981149,7.15779111176051,4.81297428019225,0.000249626144069503,0.00166824517024922,0.651547617909056
"Dock7",2.84395669776421,7.24078802655472,4.80916584628666,0.000251458728938911,0.00167726617734466,0.644458830379222
"Igkv6-20",-7.47670729281588,6.06326921016899,-4.8084237426381,0.000251817435817686,0.00167726617734466,0.643077325229656
"Myl9",-2.64277727786037,10.3344292470539,-4.80839869549525,0.000251829551935328,0.00167726617734466,0.643030696171227
"Emcn",2.80988738248858,8.61162482337062,4.80723944880428,0.000252390975965064,0.00167726617734466,0.640872501874536
"Pdp1",2.29713446580249,7.58775476787721,4.80723738544129,0.000252391976403893,0.00167726617734466,0.64086866032695
"Atp2b1",2.548876485645,11.0465897203933,4.80711889690549,0.000252449433427571,0.00167726617734466,0.640648058775223
"Adrb2",-2.82126431190244,9.09583610289361,-4.80580323626071,0.000253088326425331,0.0016798768410933,0.638198455549951
"Ptprk",2.32934701988436,7.26995771402157,4.80457470708882,0.000253686414158547,0.00168221185310959,0.635910897396039
"Morf4l2",1.92258527349642,12.259523526665,4.80228615178382,0.000254804448665892,0.00168798679378084,0.631649067026776
"Kdelr2",2.32791859063852,12.6894426813392,4.80057697935113,0.00025564275100767,0.00169189921451781,0.628465784223741
"Frmd6",2.68216855984022,10.0738428291441,4.7992103252933,0.000256315104536497,0.00169470683831972,0.62592018573979
"Zfp827",2.58096398514953,6.71210787695191,4.79806437600672,0.000256880284014797,0.00169680110234145,0.623785514685091
"Ube2e2",3.35376225715323,7.94379443259598,4.79728068318803,0.00025726753965669,0.00169771719406299,0.622325565564737
"Loxl1",2.57023065783503,7.37655665927583,4.79451164164945,0.000258640670321225,0.00170513106012931,0.617166516140385
"Zfp931",2.34242976473496,7.92319572291652,4.79322278235154,0.000259282374945912,0.00170606367563472,0.614764914796283
"Ecscr",3.63371104428477,8.16537558526558,4.79295705583833,0.000259414880482208,0.00170606367563472,0.614269748102702
"Pgd",-2.615783785786,11.228525267971,-4.79216184690013,0.000259811831947267,0.00170606367563472,0.612787870953235
"Rnaseh2c",-2.38566085710776,10.509207813398,-4.79185212850029,0.000259966606324377,0.00170606367563472,0.612210688710823
"Sspn",3.09481789613111,9.51375301353389,4.79171233832415,0.000260036494279146,0.00170606367563472,0.611950176124942
"Gadd45a",-2.42694800816076,11.1547064194819,-4.79122383921177,0.000260280871158327,0.00170606367563472,0.611039792649898
"2700097O09Rik",-2.11035421149928,9.60728913578088,-4.78806529120085,0.000261866697397955,0.00171481260136916,0.605152745061993
"Tpbg",3.35033743589799,7.75353596250306,4.78685537931502,0.000262476800534241,0.00171547150426512,0.602897347971046
"Dapk2",-2.72308445666162,9.09189260078177,-4.78656160557878,0.000262625158285713,0.00171547150426512,0.602349698588145
"Gm15800",-2.90901345935959,9.44491911094807,-4.78637227184884,0.000262720818954805,0.00171547150426512,0.60199673966402
"2610318N02Rik",-2.60282399007948,6.34339648136427,-4.78416562574334,0.000263838378903517,0.00172112333133813,0.597882768103094
"Taf5",-2.09355595158546,8.86556720122637,-4.78225131441867,0.000264811857416349,0.00172477586699822,0.594313354432886
"Alad",-4.21410484961913,10.8305016105436,-4.78207176963175,0.000264903350582889,0.00172477586699822,0.593978554470271
"Snrnp25",-2.4665655386149,9.84112257837757,-4.7806123581729,0.000265648254199779,0.00172649279472167,0.591257028518912
"Parp3",3.02170444905771,8.94135846633852,4.78056471143055,0.000265672610139454,0.00172649279472167,0.59116817220755
"Brca2",-3.24167419122919,8.94151923742502,-4.77558153759641,0.000268232656544517,0.00174147247547438,0.581873610338038
"Zfp462",2.45300642010037,8.07424643482546,4.77281333921923,0.000269665765266153,0.00174911412798464,0.576709156142902
"Plpp1",2.28578499727985,10.5633491152605,4.77211136532553,0.000270030433932198,0.00174981770754925,0.57539938681377
"Wif1",2.48837999154922,11.1538337056309,4.771254539558,0.000270476236023877,0.00175076358328906,0.573800611972383
"Laptm4b",2.37702471912313,8.45688137445111,4.77082539629321,0.000270699802308347,0.00175076358328906,0.572999829886309
"Sgtb",2.28822525183098,6.89349362629986,4.77015327465804,0.000271050333559977,0.00175076358328906,0.571745607060208
"Ptgs2",6.31693498096116,6.83091042524654,4.76920402364666,0.000271546193576747,0.00175076358328906,0.569974154033096
"Hpse",-2.30095008903891,8.88573403281526,-4.76893227976139,0.000271688316535939,0.00175076358328906,0.569467017702722
"Slc22a23",-3.88429194700225,8.5542572868287,-4.7686419910491,0.000271840223249128,0.00175076358328906,0.568925263080063
"Sat2",2.36589736153086,8.17080678978336,4.7680243854968,0.000272163704813638,0.00175076358328906,0.567772617377555
"Pla2g12a",-2.59228694740423,8.93316385329725,-4.7679034840729,0.000272227075468957,0.00175076358328906,0.56754697225297
"Csk",-2.19365676177083,9.4889797823432,-4.76117081547898,0.000275780139641819,0.00177194577022919,0.554978760864845
"Adamts4",4.43010861197185,6.48172137373821,4.75859760828949,0.000277150711506526,0.00177907834547892,0.550173850648386
"Creg1",-2.78029038347063,12.6323832519465,-4.75684177084011,0.000278089956140367,0.00178343136191428,0.546894766798518
"Matn1",2.65295393504384,5.94898638254997,4.75447719487918,0.000279360020272675,0.00178836822446596,0.542478286192216
"Apol8",-4.36937715261751,9.06805698605479,-4.75433677269884,0.000279435631897071,0.00178836822446596,0.542215989941065
"Lepr",-2.32879566807371,9.43143314257359,-4.75394762903471,0.000279645280194677,0.00178836822446596,0.541489092108076
"Cdca7l",-2.31499511918895,8.7489715291962,-4.75312857167485,0.000280087071421086,0.00178951795865858,0.539959083823871
"Gm11346",-2.20371817708847,7.67147979134641,-4.747449545419,0.000283170140219501,0.00180752528756934,0.529348492769635
"Smoc1",4.39666715849859,9.06713513594621,4.74647281772855,0.000283703909144316,0.00180885367308871,0.527523221596089
"Rpa1",-2.44703986469498,10.2550360647748,-4.74609999300298,0.000283907926435006,0.00180885367308871,0.526826472425567
"Mmp23",3.3033900022589,8.32805282960927,4.74554625389133,0.000284211222969735,0.00180909846494249,0.525791594293748
"Grb10",3.89199236286467,6.26408014045711,4.74067980793557,0.000286891105452648,0.00182423927418762,0.516695236501498
"5430434G16Rik",-2.19551720261428,9.43861212806239,-4.74025902680012,0.00028712404388751,0.00182423927418762,0.515908586278026
"Dact1",2.22669563288649,8.29308366465943,4.73938932441904,0.000287606116881466,0.00182560388317882,0.514282614214463
"Rhoq",2.41180635768575,11.2203205090794,4.73856519776155,0.000288063697364245,0.00182681063416694,0.512741770108146
"Pithd1",-2.64115531112865,9.60348083375382,-4.73705873178973,0.0002889020743804,0.00183042779964576,0.509924978257893
"Ccl12",3.9311218854229,6.19427817477293,4.73547366051434,0.000289786912682203,0.00183433235738595,0.506960932500495
"1700006J14Rik",-2.74565896164132,7.16528714916248,-4.73169248738227,0.000291908984839473,0.00184592978067725,0.499889080138177
"Pgp",-1.94134763978854,10.0437339110856,-4.73124779896026,0.000292159603647453,0.00184592978067725,0.499057282068957
"Tceal8",2.24111780013522,10.1792069776858,4.72715662116203,0.000294475754189914,0.00185752028687815,0.491403609559398
