"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2210016F16Rik",1.93252755118317,6.80896640337628,3.29706266500989,0.00373425157482133,0.0175482074876613,-1.83896112264679
"Ltn1",2.13520036753294,7.2076876831983,3.29671355321848,0.00373720503952383,0.0175482074876613,-1.83967599421161
"Trnau1ap",1.6548322845925,7.03552395287061,3.29658110014189,0.00373832618305499,0.0175482074876613,-1.83994721217961
"Zmat4",1.60468263620924,5.2043967514332,3.29637061420012,0.00374010851014487,0.0175482074876613,-1.84037820937674
"4930569F06Rik",1.69051438460607,4.60559232990344,3.29608997364288,0.00374248617836504,0.0175482074876613,-1.84095284764022
"Rhno1",1.89012438828901,7.26129157790939,3.29607001873556,0.00374265529848475,0.0175482074876613,-1.84099370679582
"B230325K18Rik",1.83167359238734,5.61117889142845,3.29569394825005,0.00374584393874938,0.0175534867394037,-1.84176372869692
"4930524N10Rik",1.83709028014563,3.8514925210644,3.29491942184964,0.00375241940535538,0.0175690707508606,-1.84334954565949
"Blvra",1.91156273148452,7.33513185798796,3.29481596833969,0.00375329854583602,0.0175690707508606,-1.84356135694047
"Slc30a6",1.69331726709221,6.58905772481818,3.29446142073643,0.00375631299617216,0.0175735148968802,-1.84428724831652
"Gpc6",1.75180994055548,6.99798540807521,3.29406938381503,0.00375964894986149,0.0175794574523743,-1.84508987391282
"Gcgr",1.7317334578048,6.11175865896446,3.29375388259716,0.00376233574608515,0.0175823598018587,-1.84573579074121
"Rnf122",1.81549405359803,6.30728098184089,3.29304518297429,0.00376837786152164,0.0175961063801349,-1.847186640977
"Adam8",1.7468408852052,6.69853291874239,3.29230178749868,0.00377472599130438,0.0175961063801349,-1.84870844510555
"Heatr9",1.75436154261118,5.25398755541672,3.292021590216,0.00377712141593316,0.0175961063801349,-1.8492820166086
"Tmem132b",1.79035547173934,6.6177491694052,3.29162464603193,0.0037805174653346,0.0175961063801349,-1.85009455338753
"Gm16062",1.97898834014343,7.2913977837514,3.29156536242046,0.00378102492181855,0.0175961063801349,-1.85021590385548
"Dmrtc2",1.76976180279605,6.28958320471771,3.29134272219937,0.00378293127554371,0.0175961063801349,-1.85067163240383
"AI837181",1.86407955359595,7.06205798513681,3.29064031216828,0.0037889518214393,0.0175961063801349,-1.85210936974196
"Defb30",1.67175180185356,6.34195770980664,3.2905616057224,0.00378962701982732,0.0175961063801349,-1.85227046676644
"Mroh1",1.6151827274684,5.9801646265157,3.2905573464447,0.00378966356222028,0.0175961063801349,-1.85227918466754
"Hexa",2.04176489117735,8.31855567861175,3.29033652524371,0.00379155856622982,0.0175961063801349,-1.85273115860897
"Masp1",1.82807294228677,6.91115488810053,3.29004029155366,0.00379410218884969,0.0175961063801349,-1.85333747508843
"Sh2d1b1",2.18395978457675,5.0982896063181,3.2895582366487,0.00379824494463362,0.0175961063801349,-1.85432409488699
"3426406K10Rik",1.74663434495097,2.81672725595453,3.2893865892146,0.00379972114305403,0.0175961063801349,-1.85467539709875
"C630004M23Rik",1.8565505745609,6.02699514886054,3.28888037499101,0.00380407794696258,0.0175961063801349,-1.85571141627372
"Mmp16",1.74726733333296,6.76985723504866,3.28875844418427,0.00380512809225798,0.0175961063801349,-1.85596095474852
"Dlgap2",1.61067599676934,6.05314199121684,3.28826094976984,0.00380941577124758,0.0175961063801349,-1.85697908425004
"Tial1",1.92686756734543,7.76096657227875,3.28758802570125,0.0038152229254795,0.0175961063801349,-1.85835617757135
"4931428L18Rik",1.83507848720484,5.29113810653062,3.28735282498576,0.00381725468774453,0.0175961063801349,-1.85883748477021
"Gal",1.74975370350269,5.70910655105548,3.28733027783987,0.00381744951505989,0.0175961063801349,-1.8588836241162
"Haus8",1.74762277985961,6.23445880886789,3.28726866089515,0.00381798198970137,0.0175961063801349,-1.85900971356868
"Gm9733",2.66764517194706,5.6239549700715,3.28695607848585,0.00382068435072323,0.0175961063801349,-1.85964935638632
"Adamts10",1.76025664066002,6.4639432862055,3.28640194662135,0.00382547957592141,0.0175961063801349,-1.86078325213676
"Slc22a19",1.72055229419977,3.96865529513894,3.28619341525567,0.00382728564435319,0.0175961063801349,-1.86120994949426
"Ick",1.9309360767408,6.66403587324599,3.28589758485981,0.00382984923263826,0.0175961063801349,-1.8618152677783
"Sdsl",1.66781901530793,6.03098074599797,3.28578473436538,0.00383082760814079,0.0175961063801349,-1.86204617543241
"Emg1",2.16182602672014,8.17175246918866,3.28563871571122,0.00383209390343305,0.0175961063801349,-1.86234494703538
"S1pr2",1.68207900146977,7.22612935712974,3.28520584326025,0.00383585024539822,0.0175961063801349,-1.86323063802672
"Alk",1.78890771759382,5.55687323265633,3.2850591897397,0.0038371236794601,0.0175961063801349,-1.86353069661693
"Spin2c",1.57570006271114,6.8166911233033,3.28498303255221,0.00383778513712992,0.0175961063801349,-1.86368651587026
"Aurka",1.76721229392838,7.01465649814121,3.28463047423996,0.00384084871113305,0.0175961063801349,-1.86440784709708
"Ppil3",2.35807014031525,6.55874895147475,3.28458507685216,0.00384124336804792,0.0175961063801349,-1.86450072847571
"Bdh2",1.75120983486707,6.42782653825827,3.28447097752541,0.00384223545254724,0.0175961063801349,-1.86473417019387
"Smim23",1.63694984692901,5.08889200274074,3.28437564913203,0.00384306451759029,0.0175961063801349,-1.86492920607261
"Ccnt2",2.07447497001671,6.38097336870727,3.2842819292714,0.00384387976402405,0.0175961063801349,-1.86512094973858
"0610007P14Rik",2.03602253922294,7.85110962004798,3.28422404051523,0.00384438340890434,0.0175961063801349,-1.86523938508326
"Tspan2",1.80933626875806,6.94148801911735,3.28331416108217,0.0038523080511261,0.0175961063801349,-1.86710085654439
"Tceal6",2.12702598943978,5.72672740740933,3.28328995329117,0.0038525191083521,0.0175961063801349,-1.86715038030531
"Capn8",1.81908111512034,5.43184712441382,3.28291990726138,0.0038557467883113,0.0175961063801349,-1.86790740188602
"Zfp74",1.64728783376465,5.78681426328954,3.28291185568598,0.00385581704657868,0.0175961063801349,-1.86792387317824
"Tmem163",1.72137597094256,6.62029917262419,3.2826926804471,0.00385773005710306,0.0175961063801349,-1.86837224144479
"Tsga10ip",1.80494459390442,6.04344042604121,3.28262038366262,0.00385836128334353,0.0175961063801349,-1.86852013796708
"Nlk",1.68215325536431,7.6243328774842,3.28186956718616,0.0038649226726427,0.0175961063801349,-1.87005602878832
"Jph3",1.73643683544616,6.15205722230123,3.28179573505391,0.00386556848150475,0.0175961063801349,-1.87020705749459
"2310035C23Rik",2.24674309291512,6.47964686749747,3.281728888873,0.00386615327542503,0.0175961063801349,-1.87034379528721
"Fnbp1l",2.360413388399,8.17969132748492,3.28152424244531,0.00386794413277705,0.0175961063801349,-1.87076240762879
"Papd4",1.88804056669136,6.91418856575818,3.28128536595033,0.00387003556383969,0.0175961063801349,-1.87125103137684
"Trp53rka",1.80553137245804,7.39887513067301,3.28115590461233,0.00387116949677469,0.0175961063801349,-1.87151584216362
"Hsd17b12",2.20516472556037,7.00498398769988,3.28106130646641,0.00387199827371404,0.0175961063801349,-1.87170933942133
"Faim",2.14065027627163,6.77237861334526,3.28104538357406,0.00387213779168266,0.0175961063801349,-1.8717419090252
"Rlbp1",1.62801653565294,5.41229040114977,3.28094392117448,0.0038730269309044,0.0175961063801349,-1.87194944522963
"Ppapdc1b",1.66649212901277,7.90431158629563,3.28087416485862,0.00387363833805881,0.0175961063801349,-1.87209212739261
"Zbed3",1.95444066268725,7.12120804754927,3.280861119158,0.00387375269280888,0.0175961063801349,-1.87211881147686
"Gtf2e2",2.24561683244728,8.07842532235552,3.28073421616723,0.00387486525926826,0.0175961063801349,-1.87237838155857
"Ddah1",3.10644354532928,8.200022003722,3.27971390997332,0.0038838217196389,0.0176175027173073,-1.87446525407201
"Bmp5",2.06837988768503,7.57893838593067,3.27953022715589,0.00388543627633541,0.0176175027173073,-1.87484093199442
"Vmn2r54",1.91038596918881,5.60971679553796,3.27938364166443,0.00388672522187187,0.0176175027173073,-1.87514073302228
"Cog5",1.9876929399358,6.3738995472291,3.27916275437774,0.00388866830330679,0.0176175027173073,-1.87559249250058
"Gm4788",1.65483937221311,4.47515923013828,3.27901960684553,0.00388992803828677,0.0176175027173073,-1.87588525462592
"Far1",2.47843094928821,7.46738030761542,3.27862157588293,0.00389343291228627,0.0176239968529554,-1.87669928322505
"Car4",1.7689933550134,6.13878876445103,3.27824696238795,0.00389673440598928,0.0176258282395169,-1.87746539913812
"Pfdn5",3.21911954530741,8.72509894484763,3.27765342155796,0.00390197093078525,0.0176258282395169,-1.87867919860169
"Nlrp14",1.85733131482547,4.23661013858603,3.27758014784629,0.00390261786678892,0.0176258282395169,-1.87882904088634
"Arpc5",2.32366190687378,7.94074009666249,3.27733091881751,0.00390481910382681,0.0176258282395169,-1.87933870013554
"Olfr103",1.96764789501603,5.11998417794715,3.27720959160502,0.00390589112793963,0.0176258282395169,-1.87958680419023
"Leprot",2.30772652301337,8.02314176754253,3.27716732707897,0.00390626463686591,0.0176258282395169,-1.87967323113358
"Adcy4",1.72929826773867,7.15612112110991,3.27649154915545,0.0039122415125432,0.0176376789095924,-1.88105509801521
"Tacr1",1.84913929578037,6.57777097189476,3.27640177731698,0.0039130361670165,0.0176376789095924,-1.88123866334405
"Cpxm2",2.22260902944866,8.30495644872613,3.27523451659841,0.0039233830723613,0.0176749549739516,-1.88362537098406
"Phlda1",2.12482768278249,7.159288392572,3.2747331144644,0.003927835847791,0.0176856524151859,-1.88465053189642
"Gm5155",2.00392067618419,4.11452932608498,3.27400855764292,0.00393427911811289,0.0176999455880565,-1.88613188829241
"Higd2a",2.40688084398512,9.23819591699088,3.27384560129944,0.00393572966476281,0.0176999455880565,-1.88646504210812
"Ubd",1.7569411916818,6.42539824876427,3.27333774364909,0.00394025368827233,0.0176999455880565,-1.88750330000356
"Pnma1",1.6730359815785,5.78980151904124,3.27310414862367,0.00394233627344019,0.0176999455880565,-1.88798084628545
"4930515G13Rik",1.75525586905887,5.01288755998787,3.27304250798345,0.00394288600188003,0.0176999455880565,-1.88810685903606
"Klhl6",2.31994730171131,6.94638930067334,3.27274791825499,0.00394551427123286,0.0176999455880565,-1.88870908501488
"Tmem132a",1.7758249053152,6.82105998317299,3.27274172557726,0.00394556953942929,0.0176999455880565,-1.88872174449148
"Tmem119",2.37966373082373,7.43905308413763,3.27217542724024,0.00395062682232634,0.0177012673104966,-1.88987938514403
"Tmem120b",1.85472901227703,6.37727364240028,3.27213080305418,0.00395102560458184,0.0177012673104966,-1.88997060500576
"Nomo1",1.74600469017582,7.587267717662,3.27201011398924,0.00395210433489349,0.0177012673104966,-1.89021731371713
"Pdcd2l",1.84294214691474,7.30278953709626,3.27130629170428,0.00395840090761595,0.0177079197785057,-1.89165600265346
"Ccdc170",1.87190368178286,5.64490530495599,3.27119308588643,0.00395941459143617,0.0177079197785057,-1.89188740090497
"Mtrf1",1.92200207270045,5.77628538088569,3.27114646556153,0.0039598321196823,0.0177079197785057,-1.89198269459919
"Olfr611",2.00443444371054,4.75800446680447,3.2708061793571,0.00396288100316953,0.0177122465005109,-1.89267824283942
"Spata21",1.67171764745457,6.02375576820236,3.27020345000441,0.00396828695235337,0.0177270981441088,-1.8939101861837
"Smpd2",1.76365376385237,5.59166760612936,3.2697089889901,0.00397272721672781,0.0177376225678665,-1.89492079606861
"Loxl3",1.97315488472263,7.16130756006066,3.26922719111717,0.00397705844119824,0.0177442964467065,-1.89590549010551
"Gja4",1.93801179865725,7.19414104254853,3.26819211079593,0.00398637914437675,0.0177442964467065,-1.89802086361247
"Hormad2",1.71589925919629,5.03464937171144,3.26796582491807,0.0039884196506807,0.0177442964467065,-1.89848329889888
"Gh",1.80050429903423,5.67474553677597,3.26789517643516,0.00398905692433732,0.0177442964467065,-1.89862767382086
"Olfr1269",1.91859547770257,4.98844307961353,3.26774073581591,0.00399045037882252,0.0177442964467065,-1.89894328107321
"Tldc2",1.81411858927201,5.4159966487049,3.26773855903494,0.00399047002242861,0.0177442964467065,-1.8989477294109
"Olfr902",1.74941647635052,5.49527843612316,3.26773571917975,0.00399049564986064,0.0177442964467065,-1.89895353276586
"Dennd5a",1.94561618423517,7.55593799399249,3.26769059656919,0.00399090286709709,0.0177442964467065,-1.89904574242459
"Actr10",2.38806657378236,6.65713677369062,3.26680339449668,0.00399891784620232,0.0177706479745074,-1.90085871114325
"Gm9946",1.86233067870323,5.12452823666784,3.26643451852395,0.00400225490217971,0.0177761947899527,-1.90161246347831
"Fam26e",2.02594911772394,6.07498303446343,3.26605123570459,0.00400572517601836,0.0177823272028775,-1.90239563338562
"Sdhaf3",1.78452191068013,6.54432038712511,3.26551340384834,0.00401059971257537,0.0177946838133558,-1.90349456044629
"Brms1l",2.07755812152572,7.133906617856,3.26475218686549,0.00401750877624204,0.0178155660233459,-1.90504984778846
"Olfr532",1.63262444444729,5.62004840213478,3.26453379128709,0.00401949315685359,0.0178155660233459,-1.90549604903769
"C1qb",1.86896033946381,7.56669503847347,3.26428238443936,0.00402177867066542,0.0178164167034684,-1.90600968655128
"Fancl",1.89885035550657,5.75874529928173,3.26344062234904,0.00402944029966296,0.017841070213388,-1.90772938372762
"Flcn",1.81351470256004,6.15278099367184,3.26241968451165,0.00403875192547946,0.0178473212893225,-1.90981499269308
"Helz2",1.75217519830687,6.03738623651515,3.26213876860504,0.00404131775351969,0.0178473212893225,-1.91038883108887
"AU019823",2.13728082302932,8.28869523691277,3.26204210904658,0.00404220099061659,0.0178473212893225,-1.91058627883626
"Olfr700",1.82353572402285,5.2839363741151,3.2619862638193,0.00404271136841949,0.0178473212893225,-1.91070035398855
"Akr1c13",1.72038549966387,5.34741558815427,3.26156439266132,0.00404656894827251,0.0178473212893225,-1.91156209619788
"Rchy1",2.22415589421358,6.77862702180063,3.26074957373912,0.00405402982681853,0.0178473212893225,-1.9132264256607
"Gas6",2.41196315241078,8.91706929113199,3.26073644085418,0.00405415018799602,0.0178473212893225,-1.91325324977439
"LOC102638785",1.83935453134195,5.09763984355315,3.26045004070114,0.00405677587730791,0.0178473212893225,-1.91383822004951
"Gm4871",1.79008690531364,5.53061040893798,3.26041212960856,0.00405712356720601,0.0178473212893225,-1.913915652281
"Trav12-1",1.93253830469179,5.38261775299429,3.26034202999988,0.00405776654091754,0.0178473212893225,-1.91405882800125
"Gm6083",1.84849169998808,3.85109661702618,3.260201180112,0.0040590587577577,0.0178473212893225,-1.91434650622225
"Tctex1d2",2.22787691605908,8.29132127835648,3.2593243039941,0.00406711264866418,0.0178473212893225,-1.91613741213525
"Cenph",2.12668515978753,5.92842190020364,3.25931739969308,0.00406717612493184,0.0178473212893225,-1.91615151282598
"Pign",1.95499220973122,6.72299259782166,3.25930590040985,0.00406728184836791,0.0178473212893225,-1.91617499785772
"Tbc1d9",1.78252955846571,6.27657199041756,3.25919954135254,0.00406825983192174,0.0178473212893225,-1.91639221445728
"Cd4",1.79305093918811,6.11276604589706,3.25919642627764,0.00406828847885348,0.0178473212893225,-1.91639857633486
"1700001L05Rik",1.65449336001851,5.8836322587603,3.25908119773881,0.00406934828511266,0.0178473212893225,-1.91663390509742
"Zfp655",1.84543659099333,7.21973365380973,3.25892508400986,0.00407078456066156,0.0178473212893225,-1.91695272967647
"1700034I23Rik",2.01075967341543,5.22390328661647,3.25885674158657,0.00407141347975393,0.0178473212893225,-1.91709230143419
"Zik1",1.6675351465407,5.27170280856466,3.25870649341151,0.00407279646813916,0.0178473212893225,-1.91739914212183
"Atp6v1g1",2.3734354768237,9.81860337697151,3.25819460268875,0.00407751171481684,0.0178492713065244,-1.91844451348669
"U90926",1.86187046664521,5.40192539658923,3.25795152869308,0.00407975264329799,0.0178492713065244,-1.91894090000321
"Smim3",2.73160959806964,7.86355853530279,3.25757197926338,0.00408325416379742,0.0178492713065244,-1.91971596839883
"Cstf2t",1.62689932042719,6.40553010194315,3.25752879530688,0.00408365274208112,0.0178492713065244,-1.9198041519258
"Zfp768",1.92775890154773,8.43503623387027,3.25742969128108,0.00408456759396938,0.0178492713065244,-1.92000652563554
"Cda",1.73679468121476,5.96231829066349,3.25650382600288,0.00409312415519768,0.0178492713065244,-1.92189710300859
"Asic1",1.90108996894226,6.19362745679867,3.25637280242595,0.00409433644943668,0.0178492713065244,-1.92216463730179
"Lcp2",2.12463374785646,7.90687246910805,3.25635944477573,0.00409446006067048,0.0178492713065244,-1.92219191186462
"Rpl7",3.0181620472302,10.1615620263964,3.25611180950517,0.0040967523299049,0.0178492713065244,-1.92269754568781
"Simc1",1.76490949271297,5.24781726336483,3.25580030915631,0.00409963755683437,0.0178492713065244,-1.92333356944046
"Faf2",2.03896039825322,6.92243447054912,3.25549454377453,0.00410247159668297,0.0178492713065244,-1.92395786949259
"Cdc23",2.02902959907886,7.74011236730411,3.25514296092551,0.00410573267137781,0.0178492713065244,-1.92467570074166
"Rapgef5",1.84736808768576,5.63341560019223,3.25510918851021,0.00410604605773194,0.0178492713065244,-1.92474465335237
"Gm10158",1.99332056005894,5.962017497671,3.25497610934482,0.00410728117470669,0.0178492713065244,-1.92501635734831
"Svep1",2.2177765198337,8.01644752387816,3.25493959999469,0.00410762008401377,0.0178492713065244,-1.92509089700362
"Mir338",1.81727824270372,7.17825444347999,3.25490396983784,0.00410795085830015,0.0178492713065244,-1.92516364145484
"Tecpr2",1.60470611108871,6.15350683102839,3.25451981316563,0.00411151884987249,0.0178492713065244,-1.9259479444677
"Tmem176a",1.94454888112588,7.78211532336269,3.25425797001464,0.00411395254741759,0.0178492713065244,-1.92648251683657
"Mesdc1",1.82155954436304,6.49617757837474,3.25397024943365,0.00411662838648829,0.0178492713065244,-1.92706990815477
"Slc39a10",2.02499349701561,7.25117881711375,3.25386795226707,0.0041175801735212,0.0178492713065244,-1.92727874831964
"Gm10791",1.81729807270423,5.92905288936792,3.25381873944163,0.00411803813312248,0.0178492713065244,-1.92737921598818
"C3ar1",2.67841047897492,9.13339558379692,3.25357376443606,0.00412031853711337,0.0178492713065244,-1.92787932553247
"Nufip1",1.83174015593173,6.24434055591046,3.25335703514432,0.00412233703888468,0.0178492713065244,-1.92832176480191
"Nsf",1.85213381175216,7.017494095123,3.25322360828786,0.00412358018667768,0.0178492713065244,-1.92859414389019
"Mir713",1.75346006771305,5.6037183846221,3.25286674253931,0.00412690693234799,0.0178545897276469,-1.92932264061666
"Fis1",2.01528012067691,8.88786400318263,3.25247364635927,0.00413057445950956,0.0178561774016604,-1.93012507525998
"Gpr156",1.65423358296665,5.94271936719877,3.25237766620862,0.00413147042348641,0.0178561774016604,-1.93032099785108
"Caskin2",1.61823232963941,6.21804001474629,3.25191181120757,0.00413582182758912,0.0178623300570509,-1.93127191993556
"Tmem128",2.06296552835746,6.55996705222589,3.25177592348643,0.00413709195563423,0.0178623300570509,-1.93154929335036
"Olfr983",1.90703092072959,5.24290781453909,3.25139798668581,0.00414062649607491,0.017868525092088,-1.93232072177594
"Bri3",1.93088846503269,7.67844502637622,3.25059063321006,0.00414818691873959,0.0178920783976046,-1.93396858564844
"Scaf8",1.75867378430211,8.15965412840243,3.25027445612836,0.00415115141962483,0.0178933341173126,-1.93461389821825
"Gm15612",1.74734689258038,5.97128438287815,3.24970691960687,0.00415647788213264,0.0178933341173126,-1.93577219401277
"Tiparp",1.7601191934417,7.27796729332477,3.24948860060506,0.00415852863567093,0.0178933341173126,-1.93621775245904
"Inpp5d",2.06875528376607,7.09934790263993,3.24939173334065,0.00415943886353004,0.0178933341173126,-1.93641544266529
"Oas3",1.67859135321277,5.75257995848153,3.24923099777343,0.00416094966924301,0.0178933341173126,-1.93674347450442
"Zfp160",1.87456656636258,5.98807121620018,3.24899010906257,0.00416321486474131,0.0178933341173126,-1.9372350769711
"Dpysl3",2.08718302324706,7.35571241619889,3.24892651568809,0.00416381306573183,0.0178933341173126,-1.93736485602953
"Stard13",1.97622958395416,6.32731549896274,3.24876858311241,0.00416529904658004,0.0178933341173126,-1.93768715649401
"Gucy2g",1.67591617576856,5.19292090174231,3.2475584998247,0.00417670188319031,0.0179026770969114,-1.94015650637278
"Gm14207",1.73365436379345,5.18485293235699,3.24705274223783,0.00418147676586748,0.0179026770969114,-1.94118851265758
"Eftud1",1.78886930791346,7.02408112787359,3.24675033074354,0.00418433439642944,0.0179026770969114,-1.9418055696757
"Dnajc15",1.88518778544723,8.13860973239384,3.24659877024851,0.00418576728184597,0.0179026770969114,-1.94211481685576
"Tra2a",1.96886293457616,7.96515111727163,3.2464969941445,0.00418672976410597,0.0179026770969114,-1.94232248099074
"Plekhb1",1.59442655344725,5.61369874522898,3.24633361785074,0.00418827524301059,0.0179026770969114,-1.9426558309967
"Zfp189",1.78351778669614,6.47271630821079,3.24624422900387,0.00418912106420456,0.0179026770969114,-1.94283821666636
"Ammecr1",2.17085358657591,6.69180901667342,3.24617963679962,0.00418973235683338,0.0179026770969114,-1.94297000744227
"Olfr164",1.9307113954537,4.56297832496571,3.24594218151331,0.00419198035376603,0.0179026770969114,-1.94345449419903
"Itgav",2.24609579111751,7.83753324832591,3.24569369031061,0.00419433409041046,0.0179026770969114,-1.94396148875277
"Serpinb9",1.87284925334841,5.47159115114616,3.2449896298633,0.00420101004699489,0.0179026770969114,-1.94539792693236
"Wdr34",1.85693520535473,6.50564259935752,3.24496381937678,0.0042012549812935,0.0179026770969114,-1.94545058458154
"S100a4",2.70051512125272,10.0870029551592,3.24494858958342,0.00420139951432052,0.0179026770969114,-1.94548165582454
"Pttg1",1.86948804330645,8.44269379740761,3.24486784281907,0.004202165894434,0.0179026770969114,-1.94564639170593
"Myl2",-1.84926888991624,9.62645630343653,-3.24484572195846,0.00420237587080732,0.0179026770969114,-1.94569152150941
"Nbea",1.79455169572582,6.07212524770064,3.24452752237001,0.00420539743048778,0.0179026770969114,-1.94634068721609
"Cnpy2",1.85513120623266,7.63946475129946,3.24445125085933,0.00420612200491534,0.0179026770969114,-1.94649628806623
"Prokr2",1.83760115644989,6.19769967284679,3.2443478104742,0.00420710487684331,0.0179026770969114,-1.94670731449888
"Cyp1b1",2.55390966887842,7.84587292770527,3.24421640069108,0.00420835383267439,0.0179026770969114,-1.94697539834874
"Cfb",2.5949308743313,8.91374610346662,3.24354295525086,0.00421476013815168,0.0179026770969114,-1.9483492265426
"Spdl1",2.15301519497865,5.63796018354692,3.24328849742566,0.00421718320714109,0.0179026770969114,-1.94886830246738
"1600012H06Rik",1.92627854775621,7.2968207951572,3.24323186744532,0.00421772265004492,0.0179026770969114,-1.94898382228038
"Orc2",2.115984155381,6.59518262857847,3.24294876776869,0.00422042039749074,0.0179026770969114,-1.94956131161489
"Nol9",1.8185395688079,7.27476278739076,3.24273899189157,0.00422242050663853,0.0179026770969114,-1.94998922138181
"Exoc2",2.07756320837194,7.09288882936795,3.24253080210201,0.00422440640905732,0.0179026770969114,-1.95041388919252
"Sigmar1",1.93710142669497,7.33622849697594,3.24245434465753,0.00422513595841721,0.0179026770969114,-1.9505698462764
"Sema7a",1.83293538433109,7.04339463252352,3.24147953663808,0.00423444827897024,0.0179026770969114,-1.9525581716826
"Dnaic2",1.65180190729381,5.9728673010109,3.24140356164924,0.00423517490838523,0.0179026770969114,-1.95271313255446
"4933407L21Rik",1.68750005867171,5.81133066514158,3.24124671578736,0.00423667537719486,0.0179026770969114,-1.95303303732064
"Adal",1.97870062625862,5.87677035079176,3.24121859685809,0.00423694443235455,0.0179026770969114,-1.95309038864309
"Nudt21",2.31570223057467,8.10705544943123,3.24099933107343,0.00423904304347627,0.0179026770969114,-1.95353759866501
"Axin2",1.56419709115257,6.59434341758862,3.24080509360351,0.00424090295494472,0.0179026770969114,-1.95393375535033
"Gm5084",1.81570399254793,5.41790173891475,3.24073776641099,0.00424154782930012,0.0179026770969114,-1.95407107106873
"Gm8675",1.58363873647,5.57341585490717,3.24030350404016,0.00424570959071096,0.0179026770969114,-1.95495674494543
"Platr26",1.83539704451489,5.83506199623568,3.23998401432865,0.00424877397367373,0.0179026770969114,-1.95560832280365
"Islr",1.8919962464709,8.23741470905945,3.23992592557971,0.00424933136358447,0.0179026770969114,-1.95572678924752
"Sh3tc1",1.76222458657143,5.68504665902844,3.2398151617756,0.00425039439439681,0.0179026770969114,-1.95595268000293
"Armcx2",1.76035535759992,5.81719874373961,3.23956512675269,0.00425279500500906,0.0179026770969114,-1.95646259243121
"Olfr893",1.85294461033306,4.29139090045039,3.23949278861592,0.00425348977756798,0.0179026770969114,-1.95661011445044
"Dnajb14",2.01624095125224,7.54514958935784,3.2393406312488,0.00425495153695758,0.0179026770969114,-1.95692041237964
"Zfp930",1.86792885731042,5.76142288653571,3.23922286001625,0.00425608328945625,0.0179026770969114,-1.95716058347481
"Twsg1",1.83014825576342,7.37075670488016,3.23916501169952,0.00425663930523163,0.0179026770969114,-1.95727855288226
"Pard6g",2.0138050586321,5.7100440280281,3.238771280378,0.00426042558526914,0.0179026770969114,-1.95808147110492
"Lhfpl3",1.92989229089369,6.48840443174225,3.2386877056525,0.00426122969700785,0.0179026770969114,-1.95825189817111
"Csrp2",2.27939553607051,8.57636143395096,3.23816742239632,0.0042662389230617,0.0179026770969114,-1.95931284510038
"D17H6S56E-5",2.18570732665454,6.44368397429348,3.23810632948328,0.00426682749578187,0.0179026770969114,-1.95943742133705
"Tceal8",2.33259444442681,9.03419282330812,3.23772079361786,0.00427054360155895,0.0179026770969114,-1.96022356497716
"C2cd2l",1.607958075036,6.10315704600464,3.23771788475607,0.00427057165153231,0.0179026770969114,-1.96022949633188
"Lrrc51",1.71949112506878,6.84686972928245,3.23755649821955,0.00427212817394256,0.0179026770969114,-1.96055857174959
"Nelfe",1.68605367033925,6.89048633966677,3.23748250645658,0.00427284198654668,0.0179026770969114,-1.96070944341688
"AA467197",1.92278010800566,6.52248801013079,3.23695924898266,0.00427789327788492,0.0179026770969114,-1.96177635896641
"Ing4",1.77465390435661,7.93061860096922,3.23653715343799,0.00428197224873119,0.0179026770969114,-1.96263697611273
"Gm7534",1.87878261474322,5.47783935652456,3.23652888191822,0.00428205221950308,0.0179026770969114,-1.96265384077056
"Tas2r116",1.84014770292827,3.9824005957188,3.23648920593779,0.00428243583541337,0.0179026770969114,-1.96273473529175
"Glo1",1.76357924671917,7.98356589444714,3.23625109319232,0.00428473878619695,0.0179026770969114,-1.9632202132994
"Olfr1134",2.06018436743339,4.32958479310618,3.23619490441324,0.00428528240263321,0.0179026770969114,-1.96333477296079
"Zfp939",1.76250564189663,5.52478280666711,3.23577203995692,0.00428937570332588,0.0179109849044668,-1.96419690841209
"Mmp14",2.42113848106896,8.92463411958284,3.23535967960443,0.00429337100366175,0.0179122012674342,-1.96503760175911
"Rab44",1.74108778990093,6.57643637572582,3.23514871216858,0.00429541644251278,0.0179122012674342,-1.96546769831769
"Oscar",1.85147556480628,6.12014692124827,3.23509044651227,0.00429598152606736,0.0179122012674342,-1.96558648254958
"Abl2",2.14097315285406,6.45138718778955,3.23421551682384,0.00430447568137538,0.0179192541736301,-1.96737010968587
"A930017M01Rik",1.82985772129361,5.39120189874305,3.23419819379176,0.00430464402559772,0.0179192541736301,-1.96740542314451
"A630089N07Rik",1.98169127788979,5.84252317882614,3.23412957696872,0.00430531090310736,0.0179192541736301,-1.96754529989911
"Cherp",1.64533835180792,6.69489184456559,3.23404883583108,0.00430609574442697,0.0179192541736301,-1.96770989138445
"Wnt5a",1.65507620278241,5.92424524618381,3.23319114122489,0.00431444156717755,0.0179452090599614,-1.96945824725091
"Uqcrq",3.03420519953896,7.99789359537619,3.23261715398983,0.00432003559059457,0.0179596985226965,-1.97062822058235
"Snord115",2.53162155014848,4.14416935401631,3.2323531165902,0.00432261125195139,0.0179608827252807,-1.97116639797398
"Adad1",1.7417149018492,4.7528371676512,3.23214637330825,0.00432462906138257,0.0179608827252807,-1.97158778745831
